조사일,조사지역명,조사지역코드,조사시장명,조사시장코드,품목명,품목코드,유통단계,유통단계 구분,유통단계,품목명,상품코드,조사가격,전날조사가격,규격,등급,
20220327,전북전주,3500,전주남부시장,247,국산,1,소비자가격,0,1,생강,7,6330,0,1KG,상(1등급),6330
20220327,전북전주,3500,전주남부시장,247,국산,1,소비자가격,0,1,생강,7,6330,0,1KG,상(1등급),6330
20220327,전주,3504,C-유통,247,국산,1,소비자가격,0,1,생강,7,10670,0,1KG,상(1등급),10670
20220327,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,0,100G,중(2등급),17300
20220327,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,0,100G,중(2등급),17300
20220327,전주,3504,C-유통,318,일반,1,소비자가격,0,2,호두,7,2160,0,100G,중(2등급),21600
20220327,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,10600,0,10개,상(1등급),5300
20220327,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,10600,0,10개,상(1등급),5300
20220327,전주,3504,C-유통,223,취청,1,소비자가격,3,1,오이,7,13700,0,10개,상(1등급),6850
20220327,전북전주,3500,전주남부시장,215,일반,1,소비자가격,0,1,얼갈이배추,7,2250,0,1KG(단),상(1등급),2250
20220327,전북전주,3500,전주남부시장,215,일반,1,소비자가격,0,1,얼갈이배추,7,2250,0,1KG(단),상(1등급),2250
20220327,전주,3504,C-유통,215,일반,1,소비자가격,0,1,얼갈이배추,7,2680,0,1KG(단),상(1등급),2680
20220327,전주,3504,C-유통,243,일반,1,소비자가격,0,1,붉은고추,7,2650,0,100G,상(1등급),26500
20220327,전주,3504,C-유통,422,국산,1,소비자가격,1,1,방울토마토,7,9830,0,1KG,상(1등급),9830
20220328,전주,3504,C-유통,212,일반,1,소비자가격,0,2,양배추,7,3580,3580,1포기,중(2등급),1193.33333333333
20220328,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,1,무,7,1660,1660,1개,상(1등급),1660
20220328,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,1,무,7,1660,1660,1개,상(1등급),1660
20220328,전주,3504,C-유통,231,월동,1,소비자가격,6,1,무,7,1480,1480,1개,상(1등급),1480
20220328,전주,3504,C-유통,411,후지,1,소비자가격,5,2,사과,7,22250,22250,10개,중(2등급),11125
20220328,전북전주,3500,전주남부시장,214,청,1,소비자가격,2,1,상추,7,560,530,100G,상(1등급),5600
20220328,전북전주,3500,전주남부시장,214,청,1,소비자가격,2,1,상추,7,560,530,100G,상(1등급),5600
20220328,전주,3504,C-유통,214,청,1,소비자가격,2,1,상추,7,670,670,100G,상(1등급),6700
20220328,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,2,무,7,1000,1000,1개,중(2등급),1000
20220328,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,2,무,7,1000,1000,1개,중(2등급),1000
20220328,전북전주,3500,전주남부시장,247,국산,1,소비자가격,0,1,생강,7,6330,6330,1KG,상(1등급),6330
20220328,전북전주,3500,전주남부시장,247,국산,1,소비자가격,0,1,생강,7,6330,6330,1KG,상(1등급),6330
20220328,전주,3504,C-유통,247,국산,1,소비자가격,0,1,생강,7,10670,10670,1KG,상(1등급),10670
20220328,전북전주,3500,전주남부시장,652,일반,1,소비자가격,0,1,굵은소금,7,6870,6870,5KG,상(1등급),1374
20220328,전북전주,3500,전주남부시장,652,일반,1,소비자가격,0,1,굵은소금,7,6870,6870,5KG,상(1등급),1374
20220328,전주,3504,C-유통,652,일반,1,소비자가격,0,1,굵은소금,7,11760,11760,5KG,상(1등급),2352
20220328,전북전주,3500,전주남부시장,418,수입,1,소비자가격,2,2,바나나,7,280,280,100G,중(2등급),2800
20220328,전북전주,3500,전주남부시장,418,수입,1,소비자가격,2,2,바나나,7,280,280,100G,중(2등급),2800
20220328,전주,3504,C-유통,418,수입,1,소비자가격,2,2,바나나,7,300,300,100G,중(2등급),3000
20220328,전주,3504,C-유통,419,국산,1,소비자가격,1,1,참다래,7,9000,9000,10개,상(1등급),9000
20220328,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,1,배,7,35000,35000,10개,상(1등급),7000
20220328,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,1,배,7,35000,35000,10개,상(1등급),7000
20220328,전주,3504,C-유통,214,적,1,소비자가격,1,1,상추,7,670,670,100G,상(1등급),6700
20220328,전북전주,3500,전주남부시장,232,무세척,1,소비자가격,1,1,당근,7,3000,3000,1KG,상(1등급),3000
20220328,전북전주,3500,전주남부시장,232,무세척,1,소비자가격,1,1,당근,7,3000,3000,1KG,상(1등급),3000
20220328,전주,3504,C-유통,232,무세척,1,소비자가격,1,1,당근,7,2780,2780,1KG,상(1등급),2780
20220328,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,2,배,7,25000,25000,10개,중(2등급),5000
20220328,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,2,배,7,25000,25000,10개,중(2등급),5000
20220328,전주,3504,C-유통,412,신고,1,소비자가격,1,2,배,7,29750,29750,10개,중(2등급),5950
20220328,전북전주,3500,전주남부시장,111,일반계,1,소비자가격,1,1,쌀,7,58000,58000,20KG,상(1등급),2900
20220328,전북전주,3500,전주남부시장,111,일반계,1,소비자가격,1,1,쌀,7,58000,58000,20KG,상(1등급),2900
20220328,전주,3504,C-유통,111,일반계,1,소비자가격,1,1,쌀,7,50900,50900,20KG,상(1등급),2545
20220328,전북전주,3500,전주남부시장,248,일반,1,소비자가격,0,1,고춧가루,7,21600,21600,1KG,상(1등급),21600
20220328,전북전주,3500,전주남부시장,248,일반,1,소비자가격,0,1,고춧가루,7,21600,21600,1KG,상(1등급),21600
20220328,전주,3504,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,38400,38400,1KG,상(1등급),38400
20220328,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),10000
20220328,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),10000
20220328,전주,3504,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),12800
20220328,전북전주,3500,전주남부시장,420,수입산,1,소비자가격,2,1,파인애플,7,6500,6500,1개,상(1등급),6500
20220328,전북전주,3500,전주남부시장,420,수입산,1,소비자가격,2,1,파인애플,7,6500,6500,1개,상(1등급),6500
20220328,전주,3504,C-유통,420,수입산,1,소비자가격,2,1,파인애플,7,5980,5980,1개,상(1등급),5980
20220328,전북전주,3500,전주남부시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,3500,3500,1KG,상(1등급),3500
20220328,전북전주,3500,전주남부시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,3500,3500,1KG,상(1등급),3500
20220328,전주,3504,C-유통,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,6980,6980,1KG,상(1등급),6980
20220328,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,630,630,1KG,상(1등급),630
20220328,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,630,630,1KG,상(1등급),630
20220328,전북전주,3500,전주남부시장,241,화건,1,소비자가격,0,1,건고추,7,10600,10600,600G,상(1등급),17666.6666666667
20220328,전북전주,3500,전주남부시장,241,화건,1,소비자가격,0,1,건고추,7,10600,10600,600G,상(1등급),17666.6666666667
20220328,전북전주,3500,전주남부시장,421,네이블,1,소비자가격,3,1,오렌지,7,12500,12500,10개,상(1등급),6250
20220328,전북전주,3500,전주남부시장,421,네이블,1,소비자가격,3,1,오렌지,7,12500,12500,10개,상(1등급),6250
20220328,전북전주,3500,전주남부시장,141,백태(국산),1,소비자가격,1,1,콩,7,3160,3160,500G,상(1등급),6320
20220328,전북전주,3500,전주남부시장,141,백태(국산),1,소비자가격,1,1,콩,7,3160,3160,500G,상(1등급),6320
20220328,전주,3504,C-유통,141,백태(국산),1,소비자가격,1,1,콩,7,5980,5980,500G,상(1등급),11960
20220328,전북전주,3500,전주남부시장,253,일반,1,소비자가격,0,1,깻잎,7,1520,1450,100G,상(1등급),15200
20220328,전북전주,3500,전주남부시장,253,일반,1,소비자가격,0,1,깻잎,7,1520,1450,100G,상(1등급),15200
20220328,전주,3504,C-유통,253,일반,1,소비자가격,0,1,깻잎,7,2480,2480,100G,상(1등급),24800
20220328,전주,3504,C-유통,422,국산,1,소비자가격,1,1,방울토마토,7,9830,9830,1KG,상(1등급),9830
20220328,전북전주,3500,전주남부시장,516,일반,1,소비자가격,0,2,계란,7,6550,6550,30개,중(2등급),4366.66666666667
20220328,전북전주,3500,전주남부시장,516,일반,1,소비자가격,0,2,계란,7,6550,6550,30개,중(2등급),4366.66666666667
20220328,전주,3504,C-유통,516,일반,1,소비자가격,0,2,계란,7,6980,6980,30개,중(2등급),4653.33333333333
20220328,전북전주,3500,전주남부시장,222,일반,1,소비자가격,0,1,참외,7,28300,28300,10개,상(1등급),11320
20220328,전북전주,3500,전주남부시장,222,일반,1,소비자가격,0,1,참외,7,28300,28300,10개,상(1등급),11320
20220328,전주,3504,C-유통,222,일반,1,소비자가격,0,1,참외,7,29750,29750,10개,상(1등급),11900
20220328,전주,3504,C-유통,242,일반고추,1,소비자가격,0,1,풋고추,7,1990,1990,100G,상(1등급),19900
20220328,전주,3504,C-유통,535,일반,1,소비자가격,0,1,우유,7,2710,2710,1L,상(1등급),2710
20220328,전북전주,3500,전주남부시장,424,수입,1,소비자가격,0,1,레몬,7,7660,7660,10개,상(1등급),7660
20220328,전북전주,3500,전주남부시장,424,수입,1,소비자가격,0,1,레몬,7,7660,7660,10개,상(1등급),7660
20220328,전주,3504,C-유통,424,수입,1,소비자가격,0,1,레몬,7,9800,9800,10개,상(1등급),9800
20220328,전북전주,3500,전주남부시장,143,국산,1,소비자가격,0,1,녹두,7,8830,8830,500G,상(1등급),17660
20220328,전북전주,3500,전주남부시장,143,국산,1,소비자가격,0,1,녹두,7,8830,8830,500G,상(1등급),17660
20220328,전북전주,3500,전주남부시장,255,청피망,1,소비자가격,0,1,피망,7,700,700,100G,상(1등급),7000
20220328,전북전주,3500,전주남부시장,255,청피망,1,소비자가격,0,1,피망,7,700,700,100G,상(1등급),7000
20220328,전주,3504,C-유통,255,청피망,1,소비자가격,0,1,피망,7,1490,1490,100G,상(1등급),14900
20220328,전북전주,3500,전주남부시장,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5000,5000,1KG,상(1등급),5000
20220328,전북전주,3500,전주남부시장,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5000,5000,1KG,상(1등급),5000
20220328,전주,3504,C-유통,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5980,5980,1KG,상(1등급),5980
20220328,전북전주,3500,전주남부시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,800,850,100G,상(1등급),8000
20220328,전북전주,3500,전주남부시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,800,850,100G,상(1등급),8000
20220328,전주,3504,C-유통,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1320,1320,100G,상(1등급),13200
20220328,전북전주,3500,전주남부시장,426,수입,1,소비자가격,0,2,건포도,7,660,660,100G,중(2등급),6600
20220328,전북전주,3500,전주남부시장,426,수입,1,소비자가격,0,2,건포도,7,660,660,100G,중(2등급),6600
20220328,전주,3504,C-유통,426,수입,1,소비자가격,0,2,건포도,7,1260,1260,100G,중(2등급),12600
20220328,전주,3504,C-유통,427,수입,1,소비자가격,0,2,건블루베리,7,3090,3090,100G,중(2등급),30900
20220328,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,310,100G,상(1등급),3100
20220328,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,310,100G,상(1등급),3100
20220328,전주,3504,C-유통,152,수미,1,소비자가격,1,1,감자,7,600,600,100G,상(1등급),6000
20220328,전북전주,3500,전주남부시장,215,일반,1,소비자가격,0,1,얼갈이배추,7,2250,2250,1KG(단),상(1등급),2250
20220328,전북전주,3500,전주남부시장,215,일반,1,소비자가격,0,1,얼갈이배추,7,2250,2250,1KG(단),상(1등급),2250
20220328,전주,3504,C-유통,215,일반,1,소비자가격,0,1,얼갈이배추,7,2680,2680,1KG(단),상(1등급),2680
20220328,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,1650,1650,200G,상(1등급),8250
20220328,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,1650,1650,200G,상(1등급),8250
20220328,전주,3504,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,1660,1660,200G,상(1등급),8300
20220328,전주,3504,C-유통,223,다다기계통,1,소비자가격,2,1,오이,7,9960,9960,10개,상(1등급),4980
20220328,전주,3504,C-유통,428,수입,1,소비자가격,0,1,망고,7,4980,4980,1개,상(1등급),4980
20220328,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4250,4000,1포기,상(1등급),2125
20220328,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4250,4000,1포기,상(1등급),2125
20220328,전주,3504,C-유통,211,월동,1,소비자가격,6,2,배추,7,3280,3280,1포기,중(2등급),1640
20220328,전주,3504,C-유통,221,일반,1,소비자가격,0,2,수박,7,24900,24900,1개,중(2등급),4980
20220328,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,1500,1500,1KG,상(1등급),1500
20220328,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,1500,1500,1KG,상(1등급),1500
20220328,전주,3504,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,1930,1930,1KG,상(1등급),1930
20220328,전북전주,3500,전주남부시장,314,수입,1,소비자가격,2,2,땅콩,7,660,660,100G,중(2등급),6600
20220328,전북전주,3500,전주남부시장,314,수입,1,소비자가격,2,2,땅콩,7,660,660,100G,중(2등급),6600
20220328,전주,3504,C-유통,314,수입,1,소비자가격,2,2,땅콩,7,980,980,100G,중(2등급),9800
20220328,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1250,1250,200G,중(2등급),6250
20220328,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1250,1250,200G,중(2등급),6250
20220328,전주,3504,C-유통,257,일반,1,소비자가격,0,1,멜론,7,15800,15800,1개,상(1등급),15800
20220328,전주,3504,C-유통,412,신고,1,소비자가격,1,1,배,7,54500,0,10개,상(1등급),10900
20220328,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,13000,10600,10개,상(1등급),6500
20220328,전북전주,3500,전주남부시장,223,취청,1,소비자가격,3,1,오이,7,13000,10600,10개,상(1등급),6500
20220328,전주,3504,C-유통,223,취청,1,소비자가격,3,1,오이,7,13700,13700,10개,상(1등급),6850
20220328,전북전주,3500,전주남부시장,242,청양고추,1,소비자가격,3,1,풋고추,7,730,730,100G,상(1등급),7300
20220328,전북전주,3500,전주남부시장,242,청양고추,1,소비자가격,3,1,풋고추,7,730,730,100G,상(1등급),7300
20220328,전주,3504,C-유통,242,청양고추,1,소비자가격,3,1,풋고추,7,1050,1050,100G,상(1등급),10500
20220328,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,770,100G,상(1등급),7700
20220328,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,770,100G,상(1등급),7700
20220328,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5330,5330,1KG,상(1등급),5330
20220328,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5330,5330,1KG,상(1등급),5330
20220328,전주,3504,C-유통,225,일반,1,소비자가격,0,1,토마토,7,6580,6580,1KG,상(1등급),6580
20220328,전북전주,3500,전주남부시장,312,국산백색,1,소비자가격,1,1,참깨,7,14300,14300,500G,상(1등급),28600
20220328,전북전주,3500,전주남부시장,312,국산백색,1,소비자가격,1,1,참깨,7,14300,14300,500G,상(1등급),28600
20220328,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,1660,1660,1개,상(1등급),1660
20220328,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,1660,1660,1개,상(1등급),1660
20220328,전주,3504,C-유통,224,애호박,1,소비자가격,1,1,호박,7,1980,1980,1개,상(1등급),1980
20220328,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,1730,100G,중(2등급),17300
20220328,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,1730,100G,중(2등급),17300
20220328,전주,3504,C-유통,318,일반,1,소비자가격,0,2,호두,7,2160,2160,100G,중(2등급),21600
20220328,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2080,2080,1KG,상(1등급),2080
20220328,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2080,2080,1KG,상(1등급),2080
20220328,전주,3504,C-유통,246,대파,1,소비자가격,0,1,파,7,2980,2980,1KG,상(1등급),2980
20220328,전북전주,3500,전주남부시장,316,일반,1,소비자가격,0,1,팽이버섯,7,500,500,100G,상(1등급),5000
20220328,전북전주,3500,전주남부시장,316,일반,1,소비자가격,0,1,팽이버섯,7,500,500,100G,상(1등급),5000
20220328,전주,3504,C-유통,243,일반,1,소비자가격,0,1,붉은고추,7,2650,2650,100G,상(1등급),26500
20220328,전북전주,3500,전주남부시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4000,4000,500G,중(2등급),8000
20220328,전북전주,3500,전주남부시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4000,4000,500G,중(2등급),8000
20220328,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,1360,100G,중(2등급),13600
20220328,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,1360,100G,중(2등급),13600
20220328,전주,3504,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,1980,100G,중(2등급),19800
20220328,전주,3504,C-유통,316,일반,1,소비자가격,0,1,팽이버섯,7,660,660,100G,상(1등급),6600
20220328,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,1,딸기,7,1360,1360,100G,상(1등급),13600
20220328,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,1,딸기,7,1360,1360,100G,상(1등급),13600
20220328,전주,3504,C-유통,226,일반,1,소비자가격,0,1,딸기,7,1090,1090,100G,상(1등급),10900
20220328,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,2,딸기,7,1000,1000,100G,중(2등급),10000
20220328,전북전주,3500,전주남부시장,226,일반,1,소비자가격,0,2,딸기,7,1000,1000,100G,중(2등급),10000
20220328,전북전주,3500,전주남부시장,212,일반,1,소비자가격,0,1,양배추,7,3830,3830,1포기,상(1등급),1276.66666666667
20220328,전북전주,3500,전주남부시장,212,일반,1,소비자가격,0,1,양배추,7,3830,3830,1포기,상(1등급),1276.66666666667
20220328,전북전주,3500,전주남부시장,246,쪽파,1,소비자가격,2,1,파,7,3330,3330,1KG,상(1등급),3330
20220328,전북전주,3500,전주남부시장,246,쪽파,1,소비자가격,2,1,파,7,3330,3330,1KG,상(1등급),3330
20220328,전북전주,3500,전주남부시장,317,일반,1,소비자가격,0,1,새송이버섯,7,560,560,100G,상(1등급),5600
20220328,전북전주,3500,전주남부시장,317,일반,1,소비자가격,0,1,새송이버섯,7,560,560,100G,상(1등급),5600
20220328,전주,3504,C-유통,317,일반,1,소비자가격,0,1,새송이버섯,7,580,580,100G,상(1등급),5800
20220328,전북전주,3500,전주남부시장,314,국산,1,소비자가격,1,1,땅콩,7,2100,2100,100G,상(1등급),21000
20220328,전북전주,3500,전주남부시장,314,국산,1,소비자가격,1,1,땅콩,7,2100,2100,100G,상(1등급),21000
20220328,전주,3504,C-유통,314,국산,1,소비자가격,1,1,땅콩,7,3600,3600,100G,상(1등급),36000
20220328,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,25000,10개,상(1등급),12500
20220328,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,1,사과,7,25000,25000,10개,상(1등급),12500
20220328,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,2,사과,7,20000,20000,10개,중(2등급),10000
20220328,전북전주,3500,전주남부시장,411,후지,1,소비자가격,5,2,사과,7,20000,20000,10개,중(2등급),10000
20220329,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,310,100G,상(1등급),3100
20220329,전북전주,3500,전주남부시장,152,수미,1,소비자가격,1,1,감자,7,310,310,100G,상(1등급),3100
20220329,전주,3504,C-유통,152,수미,1,소비자가격,1,1,감자,7,600,600,100G,상(1등급),6000
20220329,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,1660,1660,1개,상(1등급),1660
20220329,전북전주,3500,전주남부시장,224,애호박,1,소비자가격,1,1,호박,7,1660,1660,1개,상(1등급),1660
20220329,전주,3504,C-유통,224,애호박,1,소비자가격,1,1,호박,7,1980,1980,1개,상(1등급),1980
20220329,전주,3504,C-유통,214,적,1,소비자가격,1,1,상추,7,670,670,100G,상(1등급),6700
20220329,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,1500,1650,200G,상(1등급),7500
20220329,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,1,파프리카,7,1500,1650,200G,상(1등급),7500
20220329,전주,3504,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,1660,1660,200G,상(1등급),8300
20220329,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,1730,100G,중(2등급),17300
20220329,전북전주,3500,전주남부시장,318,일반,1,소비자가격,0,2,호두,7,1730,1730,100G,중(2등급),17300
20220329,전주,3504,C-유통,318,일반,1,소비자가격,0,2,호두,7,2160,2160,100G,중(2등급),21600
20220329,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,2,무,7,1000,1000,1개,중(2등급),1000
20220329,전북전주,3500,전주남부시장,231,월동,1,소비자가격,6,2,무,7,1000,1000,1개,중(2등급),1000
20220329,전북전주,3500,전주남부시장,421,네이블,1,소비자가격,3,1,오렌지,7,12500,12500,10개,상(1등급),6250
20220329,전북전주,3500,전주남부시장,421,네이블,1,소비자가격,3,1,오렌지,7,12500,12500,10개,상(1등급),6250
20220329,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,770,100G,상(1등급),7700
20220329,전북전주,3500,전주남부시장,315,일반,1,소비자가격,0,1,느타리버섯,7,770,770,100G,상(1등급),7700
20220329,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,2,배,7,25000,25000,10개,중(2등급),5000
20220329,전북전주,3500,전주남부시장,412,신고,1,소비자가격,1,2,배,7,25000,25000,10개,중(2등급),5000
20220329,전주,3504,C-유통,412,신고,1,소비자가격,1,2,배,7,29750,29750,10개,중(2등급),5950
20220329,전북전주,3500,전주남부시장,232,무세척,1,소비자가격,1,1,당근,7,3000,3000,1KG,상(1등급),3000
20220329,전북전주,3500,전주남부시장,232,무세척,1,소비자가격,1,1,당근,7,3000,3000,1KG,상(1등급),3000
20220329,전주,3504,C-유통,232,무세척,1,소비자가격,1,1,당근,7,2780,2780,1KG,상(1등급),2780
20220329,전북전주,3500,전주남부시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,950,800,100G,상(1등급),9500
20220329,전북전주,3500,전주남부시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,950,800,100G,상(1등급),9500
20220329,전주,3504,C-유통,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1320,1320,100G,상(1등급),13200
20220329,전북전주,3500,전주남부시장,248,일반,1,소비자가격,0,1,고춧가루,7,21600,21600,1KG,상(1등급),21600
20220329,전북전주,3500,전주남부시장,248,일반,1,소비자가격,0,1,고춧가루,7,21600,21600,1KG,상(1등급),21600
20220329,전주,3504,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,38400,38400,1KG,상(1등급),38400
20220329,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),10000
20220329,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),10000
20220329,전주,3504,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),12800
20220329,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1000,1250,200G,중(2등급),5000
20220329,전북전주,3500,전주남부시장,256,일반,1,소비자가격,0,2,파프리카,7,1000,1250,200G,중(2등급),5000
20220329,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,1360,100G,중(2등급),13600
20220329,전북전주,3500,전주남부시장,319,일반,1,소비자가격,0,2,아몬드,7,1360,1360,100G,중(2등급),13600
20220329,전주,3504,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,1980,100G,중(2등급),19800
20220329,전주,3504,C-유통,422,국산,1,소비자가격,1,1,방울토마토,7,9830,9830,1KG,상(1등급),9830
20220329,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,1500,1500,1KG,상(1등급),1500
20220329,전북전주,3500,전주남부시장,245,양파(일반),1,소비자가격,0,1,양파,7,1500,1500,1KG,상(1등급),1500
20220329,전주,3504,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,1930,1930,1KG,상(1등급),1930
20220329,전북전주,3500,전주남부시장,516,일반,1,소비자가격,0,2,계란,7,6550,6550,30개,중(2등급),4366.66666666667
20220329,전북전주,3500,전주남부시장,516,일반,1,소비자가격,0,2,계란,7,6550,6550,30개,중(2등급),4366.66666666667
20220329,전주,3504,C-유통,516,일반,1,소비자가격,0,2,계란,7,6980,6980,30개,중(2등급),4653.33333333333
20220329,전북전주,3500,전주남부시장,214,청,1,소비자가격,2,1,상추,7,660,560,100G,상(1등급),6600
20220329,전북전주,3500,전주남부시장,214,청,1,소비자가격,2,1,상추,7,660,560,100G,상(1등급),6600
20220329,전주,3504,C-유통,214,청,1,소비자가격,2,1,상추,7,670,670,100G,상(1등급),6700
20220329,전북전주,3500,전주남부시장,424,수입,1,소비자가격,0,1,레몬,7,7660,7660,10개,상(1등급),7660
20220329,전북전주,3500,전주남부시장,424,수입,1,소비자가격,0,1,레몬,7,7660,7660,10개,상(1등급),7660
20220329,전주,3504,C-유통,424,수입,1,소비자가격,0,1,레몬,7,9800,9800,10개,상(1등급),9800
20220329,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4250,4250,1포기,상(1등급),2125
20220329,전북전주,3500,전주남부시장,211,월동,1,소비자가격,6,1,배추,7,4250,4250,1포기,상(1등급),2125
20220329,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,630,630,1KG,상(1등급),630
20220329,전북전주,3500,전주남부시장,252,일반,1,소비자가격,0,1,미나리,7,630,630,1KG,상(1등급),630
20220329,전주,3504,C-유통,223,다다기계통,1,소비자가격,2,1,오이,7,9960,9960,10개,상(1등급),4980
20220329,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5330,5330,1KG,상(1등급),5330
20220329,전북전주,3500,전주남부시장,225,일반,1,소비자가격,0,1,토마토,7,5330,5330,1KG,상(1등급),5330
20220329,전주,3504,C-유통,225,일반,1,소비자가격,0,1,토마토,7,6580,6580,1KG,상(1등급),6580
20220329,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2080,2080,1KG,상(1등급),2080
